state,county,state_code,county_code,measure_name,measure_id,raw_value
MN,Scott County,27,139,Unemployment,23,0.05
TX,Hardeman County,48,197,Unemployment,23,0.05
TX,Washington County,48,477,Unemployment,23,0.05
TX,Victoria County,48,469,Unemployment,23,0.05
MS,Rankin County,28,121,Unemployment,23,0.05
NV,Humboldt County,32,13,Unemployment,23,0.05
NV,Eureka County,32,11,Unemployment,23,0.05
NV,Esmeralda County,32,9,Unemployment,23,0.05
NV,Elko County,32,7,Unemployment,23,0.05
VA,Manassas city,51,683,Unemployment,23,0.05
VA,Harrisonburg city,51,660,Unemployment,23,0.05
VA,Winchester city,51,840,Unemployment,23,0.05
NH,Rockingham County,33,15,Unemployment,23,0.05
MN,Washington County,27,163,Unemployment,23,0.05
MS,DeSoto County,28,33,Unemployment,23,0.05
VA,Falls Church city,51,610,Unemployment,23,0.05
NH,Hillsborough County,33,11,Unemployment,23,0.05
NH,Belknap County,33,1,Unemployment,23,0.05
NH,New Hampshire,33,0,Unemployment,23,0.05
NV,White Pine County,32,33,Unemployment,23,0.05
TX,McCulloch County,48,307,Unemployment,23,0.05
TX,Lubbock County,48,303,Unemployment,23,0.05
TX,Live Oak County,48,297,Unemployment,23,0.05
AR,Carroll County,5,15,Unemployment,23,0.05
MO,Holt County,29,87,Unemployment,23,0.05
MO,Greene County,29,77,Unemployment,23,0.05
MO,Cole County,29,51,Unemployment,23,0.05
NE,Richardson County,31,147,Unemployment,23,0.05
TX,Lampasas County,48,281,Unemployment,23,0.05
TX,Knox County,48,275,Unemployment,23,0.05
TX,King County,48,269,Unemployment,23,0.05
TX,Kimble County,48,267,Unemployment,23,0.05
TX,Kerr County,48,265,Unemployment,23,0.05
MO,Atchison County,29,5,Unemployment,23,0.05
MO,Andrew County,29,3,Unemployment,23,0.05
MO,Adair County,29,1,Unemployment,23,0.05
TX,Mills County,48,333,Unemployment,23,0.05
TX,Menard County,48,327,Unemployment,23,0.05
MO,Platte County,29,165,Unemployment,23,0.05
MO,Perry County,29,157,Unemployment,23,0.05
MO,Osage County,29,151,Unemployment,23,0.05
MO,Nodaway County,29,147,Unemployment,23,0.05
WA,Whitman County,53,75,Unemployment,23,0.05
MO,Gentry County,29,75,Unemployment,23,0.05
VA,Suffolk city,51,800,Unemployment,23,0.05
VA,Staunton city,51,790,Unemployment,23,0.05
VA,Salem city,51,775,Unemployment,23,0.05
NV,Lander County,32,15,Unemployment,23,0.05
MO,Cape Girardeau County,29,31,Unemployment,23,0.05
TX,Kent County,48,263,Unemployment,23,0.05
TX,Martin County,48,317,Unemployment,23,0.05
TX,McMullen County,48,311,Unemployment,23,0.05
MT,Blaine County,30,5,Unemployment,23,0.05
TX,Refugio County,48,391,Unemployment,23,0.05
TX,Tom Green County,48,451,Unemployment,23,0.05
TX,Taylor County,48,441,Unemployment,23,0.05
TX,Swisher County,48,437,Unemployment,23,0.05
AL,Houston County,1,69,Unemployment,23,0.05
AL,Baldwin County,1,3,Unemployment,23,0.05
AL,Limestone County,1,83,Unemployment,23,0.05
MO,Mercer County,29,129,Unemployment,23,0.05
MO,Lewis County,29,111,Unemployment,23,0.05
WA,San Juan County,53,55,Unemployment,23,0.05
NE,Nemaha County,31,127,Unemployment,23,0.05
MO,Knox County,29,103,Unemployment,23,0.05
TX,Nolan County,48,353,Unemployment,23,0.05
TX,Motley County,48,345,Unemployment,23,0.05
TX,Montague County,48,337,Unemployment,23,0.05
AL,Shelby County,1,117,Unemployment,23,0.04
TX,Sherman County,48,421,Unemployment,23,0.04
TX,Stonewall County,48,433,Unemployment,23,0.04
TX,Sutton County,48,435,Unemployment,23,0.04
TX,Throckmorton County,48,447,Unemployment,23,0.04
ID,Bear Lake County,16,7,Unemployment,23,0.04
HI,Honolulu County,15,3,Unemployment,23,0.04
HI,Hawaii,15,0,Unemployment,23,0.04
ID,Franklin County,16,41,Unemployment,23,0.04
ID,Bonneville County,16,19,Unemployment,23,0.04
ID,Oneida County,16,71,Unemployment,23,0.04
ID,Madison County,16,65,Unemployment,23,0.04
ID,Lewis County,16,61,Unemployment,23,0.04
ID,Jefferson County,16,51,Unemployment,23,0.04
TX,Hartley County,48,205,Unemployment,23,0.04
TX,Wheeler County,48,483,Unemployment,23,0.04
TX,Upton County,48,461,Unemployment,23,0.04
TX,Jeff Davis County,48,243,Unemployment,23,0.04
TX,Irion County,48,235,Unemployment,23,0.04
TX,Lavaca County,48,285,Unemployment,23,0.04
TX,Kenedy County,48,261,Unemployment,23,0.04
TX,Mason County,48,319,Unemployment,23,0.04
TX,Lipscomb County,48,295,Unemployment,23,0.04
TX,Moore County,48,341,Unemployment,23,0.04
TX,Midland County,48,329,Unemployment,23,0.04
TX,Randall County,48,381,Unemployment,23,0.04
TX,Parmer County,48,369,Unemployment,23,0.04
TX,Ochiltree County,48,357,Unemployment,23,0.04
MT,Beaverhead County,30,1,Unemployment,23,0.04
MT,Liberty County,30,51,Unemployment,23,0.04
MT,Lewis and Clark County,30,49,Unemployment,23,0.04
MT,Judith Basin County,30,45,Unemployment,23,0.04
MT,Jefferson County,30,43,Unemployment,23,0.04
TX,Carson County,48,65,Unemployment,23,0.04
TX,Brewster County,48,43,Unemployment,23,0.04
TX,Roberts County,48,393,Unemployment,23,0.04
AR,Benton County,5,7,Unemployment,23,0.04
CO,Baca County,8,9,Unemployment,23,0.04
CO,Jackson County,8,57,Unemployment,23,0.04
CO,Hinsdale County,8,53,Unemployment,23,0.04
CO,Lincoln County,8,73,Unemployment,23,0.04
CO,Kit Carson County,8,63,Unemployment,23,0.04
CO,Kiowa County,8,61,Unemployment,23,0.04
CO,Washington County,8,121,Unemployment,23,0.04
CO,Sedgwick County,8,115,Unemployment,23,0.04
CO,Rio Blanco County,8,103,Unemployment,23,0.04
CO,Phillips County,8,95,Unemployment,23,0.04
FL,Monroe County,12,87,Unemployment,23,0.04
GA,Oconee County,13,219,Unemployment,23,0.04
SD,Meade County,46,93,Unemployment,23,0.04
SD,McCook County,46,87,Unemployment,23,0.04
SD,Lawrence County,46,81,Unemployment,23,0.04
SD,Lake County,46,79,Unemployment,23,0.04
ID,Gooding County,16,47,Unemployment,23,0.04
IL,Brown County,17,9,Unemployment,23,0.04
ID,Teton County,16,81,Unemployment,23,0.04
IN,Hamilton County,18,57,Unemployment,23,0.04
IA,Adair County,19,1,Unemployment,23,0.04
IA,Cherokee County,19,35,Unemployment,23,0.04
SD,Spink County,46,115,Unemployment,23,0.04
UT,Cache County,49,5,Unemployment,23,0.04
TX,Wilbarger County,48,487,Unemployment,23,0.04
TX,Borden County,48,33,Unemployment,23,0.04
TX,Armstrong County,48,11,Unemployment,23,0.04
TX,Archer County,48,9,Unemployment,23,0.04
SD,Tripp County,46,123,Unemployment,23,0.04
SD,Hyde County,46,69,Unemployment,23,0.04
SD,Hutchinson County,46,67,Unemployment,23,0.04
SD,Hanson County,46,61,Unemployment,23,0.04
SD,Hamlin County,46,57,Unemployment,23,0.04
SD,Gregory County,46,53,Unemployment,23,0.04
TX,Dallam County,48,111,Unemployment,23,0.04
TX,Culberson County,48,109,Unemployment,23,0.04
TX,Hansford County,48,195,Unemployment,23,0.04
TX,Glasscock County,48,173,Unemployment,23,0.04
TX,Gillespie County,48,171,Unemployment,23,0.04
UT,Rich County,49,33,Unemployment,23,0.04
SD,Potter County,46,107,Unemployment,23,0.04
SD,Perkins County,46,105,Unemployment,23,0.04
SD,Pennington County,46,103,Unemployment,23,0.04
SD,Minnehaha County,46,99,Unemployment,23,0.04
IA,Mills County,19,129,Unemployment,23,0.04
SD,Grant County,46,51,Unemployment,23,0.04
SD,Fall River County,46,47,Unemployment,23,0.04
VT,Chittenden County,50,7,Unemployment,23,0.04
VT,Addison County,50,1,Unemployment,23,0.04
SD,Aurora County,46,3,Unemployment,23,0.04
SD,South Dakota,46,0,Unemployment,23,0.04
VA,Albemarle County,51,3,Unemployment,23,0.04
VT,Windsor County,50,27,Unemployment,23,0.04
VT,Orange County,50,17,Unemployment,23,0.04
SD,Custer County,46,33,Unemployment,23,0.04
SD,Codington County,46,29,Unemployment,23,0.04
SD,Kingsbury County,46,77,Unemployment,23,0.04
SD,Yankton County,46,135,Unemployment,23,0.04
SD,Union County,46,127,Unemployment,23,0.04
SD,Turner County,46,125,Unemployment,23,0.04
VA,Chesterfield County,51,41,Unemployment,23,0.04
VA,Botetourt County,51,23,Unemployment,23,0.04
VA,Augusta County,51,15,Unemployment,23,0.04
OK,Murray County,40,99,Unemployment,23,0.04
IA,Cedar County,19,31,Unemployment,23,0.04
IA,Calhoun County,19,25,Unemployment,23,0.04
IA,Buena Vista County,19,21,Unemployment,23,0.04
IA,Bremer County,19,17,Unemployment,23,0.04
IA,Boone County,19,15,Unemployment,23,0.04
IA,Dallas County,19,49,Unemployment,23,0.04
IA,Crawford County,19,47,Unemployment,23,0.04
IA,Clay County,19,41,Unemployment,23,0.04
IA,Ida County,19,93,Unemployment,23,0.04
IA,Humboldt County,19,91,Unemployment,23,0.04
IA,Grundy County,19,75,Unemployment,23,0.04
IA,Mitchell County,19,131,Unemployment,23,0.04
SD,Bon Homme County,46,9,Unemployment,23,0.04
SD,Beadle County,46,5,Unemployment,23,0.04
VA,Goochland County,51,75,Unemployment,23,0.04
VA,Gloucester County,51,73,Unemployment,23,0.04
VA,Frederick County,51,69,Unemployment,23,0.04
VA,Fluvanna County,51,65,Unemployment,23,0.04
VA,Fauquier County,51,61,Unemployment,23,0.04
OK,Jackson County,40,65,Unemployment,23,0.04
OK,Harmon County,40,57,Unemployment,23,0.04
OK,Grant County,40,53,Unemployment,23,0.04
SD,Charles Mix County,46,23,Unemployment,23,0.04
SD,Campbell County,46,21,Unemployment,23,0.04
SD,Butte County,46,19,Unemployment,23,0.04
OK,Love County,40,85,Unemployment,23,0.04
OK,Logan County,40,83,Unemployment,23,0.04
VA,Clarke County,51,43,Unemployment,23,0.04
KS,Cloud County,20,29,Unemployment,23,0.04
KS,Clay County,20,27,Unemployment,23,0.04
OK,Garvin County,40,49,Unemployment,23,0.04
OK,Garfield County,40,47,Unemployment,23,0.04
OK,Custer County,40,39,Unemployment,23,0.04
VA,James City County,51,95,Unemployment,23,0.04
VA,Henrico County,51,87,Unemployment,23,0.04
VA,Hanover County,51,85,Unemployment,23,0.04
VA,Greene County,51,79,Unemployment,23,0.04
ND,Traill County,38,97,Unemployment,23,0.04
OK,Cotton County,40,33,Unemployment,23,0.04
OK,Cleveland County,40,27,Unemployment,23,0.04
OK,Cimarron County,40,25,Unemployment,23,0.04
OK,Woodward County,40,153,Unemployment,23,0.04
OK,Washita County,40,149,Unemployment,23,0.04
OK,Texas County,40,139,Unemployment,23,0.04
VA,Mathews County,51,115,Unemployment,23,0.04
VA,Madison County,51,113,Unemployment,23,0.04
ND,Towner County,38,95,Unemployment,23,0.04
ND,Sargent County,38,81,Unemployment,23,0.04
ND,Richland County,38,77,Unemployment,23,0.04
IA,Kossuth County,19,109,Unemployment,23,0.04
IA,Shelby County,19,165,Unemployment,23,0.04
IA,Sac County,19,161,Unemployment,23,0.04
IA,Pocahontas County,19,151,Unemployment,23,0.04
IA,Plymouth County,19,149,Unemployment,23,0.04
IA,Palo Alto County,19,147,Unemployment,23,0.04
IA,Osceola County,19,143,Unemployment,23,0.04
IA,O'Brien County,19,141,Unemployment,23,0.04
IA,Washington County,19,183,Unemployment,23,0.04
IA,Warren County,19,181,Unemployment,23,0.04
IA,Taylor County,19,173,Unemployment,23,0.04
ND,Ramsey County,38,71,Unemployment,23,0.04
ND,Oliver County,38,65,Unemployment,23,0.04
ND,Morton County,38,59,Unemployment,23,0.04
ND,Logan County,38,47,Unemployment,23,0.04
ND,Hettinger County,38,41,Unemployment,23,0.04
ND,Grant County,38,37,Unemployment,23,0.04
VA,Stafford County,51,179,Unemployment,23,0.04
VA,Spotsylvania County,51,177,Unemployment,23,0.04
VA,Rockingham County,51,165,Unemployment,23,0.04
OK,Canadian County,40,17,Unemployment,23,0.04
OK,Bryan County,40,13,Unemployment,23,0.04
OK,Beckham County,40,9,Unemployment,23,0.04
OK,Alfalfa County,40,3,Unemployment,23,0.04
VA,Powhatan County,51,145,Unemployment,23,0.04
VA,New Kent County,51,127,Unemployment,23,0.04
VA,Nelson County,51,125,Unemployment,23,0.04
WY,Sweetwater County,56,37,Unemployment,23,0.04
WY,Niobrara County,56,27,Unemployment,23,0.04
WY,Natrona County,56,25,Unemployment,23,0.04
WY,Hot Springs County,56,17,Unemployment,23,0.04
KS,Ford County,20,57,Unemployment,23,0.04
KS,Finney County,20,55,Unemployment,23,0.04
KS,Ellsworth County,20,53,Unemployment,23,0.04
KS,Edwards County,20,47,Unemployment,23,0.04
KS,Decatur County,20,39,Unemployment,23,0.04
VA,Roanoke County,51,161,Unemployment,23,0.04
VA,Rappahannock County,51,157,Unemployment,23,0.04
VA,Prince William County,51,153,Unemployment,23,0.04
ND,Bottineau County,38,9,Unemployment,23,0.04
ND,Barnes County,38,3,Unemployment,23,0.04
VA,York County,51,199,Unemployment,23,0.04
ND,Ransom County,38,73,Unemployment,23,0.04
ND,Mountrail County,38,61,Unemployment,23,0.04
VA,Manassas Park city,51,685,Unemployment,23,0.04
VA,Fairfax city,51,600,Unemployment,23,0.04
NH,Merrimack County,33,13,Unemployment,23,0.04
NH,Grafton County,33,9,Unemployment,23,0.04
NH,Cheshire County,33,5,Unemployment,23,0.04
NH,Carroll County,33,3,Unemployment,23,0.04
NH,Sullivan County,33,19,Unemployment,23,0.04
NH,Strafford County,33,17,Unemployment,23,0.04
NM,Curry County,35,9,Unemployment,23,0.04
NM,Harding County,35,21,Unemployment,23,0.04
NM,Union County,35,59,Unemployment,23,0.04
NM,Roosevelt County,35,41,Unemployment,23,0.04
KS,Cheyenne County,20,23,Unemployment,23,0.04
KS,Barton County,20,9,Unemployment,23,0.04
KS,Barber County,20,7,Unemployment,23,0.04
KS,Kearny County,20,93,Unemployment,23,0.04
KS,Hodgeman County,20,83,Unemployment,23,0.04
KS,Harper County,20,77,Unemployment,23,0.04
KS,Hamilton County,20,75,Unemployment,23,0.04
KS,Greeley County,20,71,Unemployment,23,0.04
KS,Grant County,20,67,Unemployment,23,0.04
KS,Graham County,20,65,Unemployment,23,0.04
KS,Mitchell County,20,123,Unemployment,23,0.04
NE,Scotts Bluff County,31,157,Unemployment,23,0.04
NE,Saunders County,31,155,Unemployment,23,0.04
NE,Sarpy County,31,153,Unemployment,23,0.04
VA,Virginia Beach city,51,810,Unemployment,23,0.04
VA,Poquoson city,51,735,Unemployment,23,0.04
NE,York County,31,185,Unemployment,23,0.04
NE,Webster County,31,181,Unemployment,23,0.04
ND,Nelson County,38,63,Unemployment,23,0.04
KS,Pawnee County,20,145,Unemployment,23,0.04
KS,Osborne County,20,141,Unemployment,23,0.04
KS,Norton County,20,137,Unemployment,23,0.04
KS,Nemaha County,20,131,Unemployment,23,0.04
NE,Washington County,31,177,Unemployment,23,0.04
NE,Pawnee County,31,133,Unemployment,23,0.04
NE,Otoe County,31,131,Unemployment,23,0.04
NE,Nance County,31,125,Unemployment,23,0.04
NE,Merrick County,31,121,Unemployment,23,0.04
NE,Madison County,31,119,Unemployment,23,0.04
NE,Loup County,31,115,Unemployment,23,0.04
NE,Thomas County,31,171,Unemployment,23,0.04
WY,Crook County,56,11,Unemployment,23,0.04
WY,Converse County,56,9,Unemployment,23,0.04
WY,Campbell County,56,5,Unemployment,23,0.04
WY,Albany County,56,1,Unemployment,23,0.04
NE,Howard County,31,93,Unemployment,23,0.04
NE,Hooker County,31,91,Unemployment,23,0.04
NE,Hitchcock County,31,87,Unemployment,23,0.04
NE,Hayes County,31,85,Unemployment,23,0.04
NE,Hall County,31,79,Unemployment,23,0.04
NE,Platte County,31,141,Unemployment,23,0.04
KS,Marshall County,20,117,Unemployment,23,0.04
KS,McPherson County,20,113,Unemployment,23,0.04
KS,Lane County,20,101,Unemployment,23,0.04
KS,Kiowa County,20,97,Unemployment,23,0.04
KS,Rice County,20,159,Unemployment,23,0.04
KS,Republic County,20,157,Unemployment,23,0.04
KS,Rawlins County,20,153,Unemployment,23,0.04
KS,Pratt County,20,151,Unemployment,23,0.04
KS,Pottawatomie County,20,149,Unemployment,23,0.04
KS,Phillips County,20,147,Unemployment,23,0.04
KS,Stafford County,20,185,Unemployment,23,0.04
KS,Smith County,20,183,Unemployment,23,0.04
KS,Seward County,20,175,Unemployment,23,0.04
KS,Russell County,20,167,Unemployment,23,0.04
KS,Rush County,20,165,Unemployment,23,0.04
KS,Riley County,20,161,Unemployment,23,0.04
KS,Wichita County,20,203,Unemployment,23,0.04
KS,Washington County,20,201,Unemployment,23,0.04
KS,Wallace County,20,199,Unemployment,23,0.04
NE,Garden County,31,69,Unemployment,23,0.04
NE,Douglas County,31,55,Unemployment,23,0.04
NE,Dodge County,31,53,Unemployment,23,0.04
NE,Dixon County,31,51,Unemployment,23,0.04
NE,Dawson County,31,47,Unemployment,23,0.04
NE,Lancaster County,31,109,Unemployment,23,0.04
NE,Jefferson County,31,95,Unemployment,23,0.04
MD,St. Mary's County,24,37,Unemployment,23,0.04
MD,Montgomery County,24,31,Unemployment,23,0.04
MD,Howard County,24,27,Unemployment,23,0.04
MA,Nantucket County,25,19,Unemployment,23,0.04
MN,Clay County,27,27,Unemployment,23,0.04
MN,Blue Earth County,27,13,Unemployment,23,0.04
MN,Lyon County,27,83,Unemployment,23,0.04
MN,Lincoln County,27,81,Unemployment,23,0.04
MN,Jackson County,27,63,Unemployment,23,0.04
MN,Pipestone County,27,117,Unemployment,23,0.04
NE,Keya Paha County,31,103,Unemployment,23,0.04
NE,Clay County,31,35,Unemployment,23,0.04
NE,Cass County,31,25,Unemployment,23,0.04
NE,Butler County,31,23,Unemployment,23,0.04
WV,Jefferson County,54,37,Unemployment,23,0.04
KS,Stevens County,20,189,Unemployment,23,0.04
MT,Cascade County,30,13,Unemployment,23,0.04
MT,Carbon County,30,9,Unemployment,23,0.04
NE,Blaine County,31,9,Unemployment,23,0.04
NE,Adams County,31,1,Unemployment,23,0.04
NE,Nebraska,31,0,Unemployment,23,0.04
MT,Yellowstone County,30,111,Unemployment,23,0.04
MT,Wheatland County,30,107,Unemployment,23,0.04
MT,Valley County,30,105,Unemployment,23,0.04
MT,Treasure County,30,103,Unemployment,23,0.04
MT,Teton County,30,99,Unemployment,23,0.04
WV,Monongalia County,54,61,Unemployment,23,0.04
LA,Lafourche Parish,22,57,Unemployment,23,0.04
LA,Lafayette Parish,22,55,Unemployment,23,0.04
MD,Frederick County,24,21,Unemployment,23,0.04
MD,Charles County,24,17,Unemployment,23,0.04
MD,Calvert County,24,9,Unemployment,23,0.04
MT,Hill County,30,41,Unemployment,23,0.04
MT,Golden Valley County,30,37,Unemployment,23,0.04
MT,Stillwater County,30,95,Unemployment,23,0.04
MT,Prairie County,30,79,Unemployment,23,0.04
MT,Powder River County,30,75,Unemployment,23,0.04
NE,Box Butte County,31,13,Unemployment,23,0.04
MN,Nobles County,27,105,Unemployment,23,0.04
MN,Nicollet County,27,103,Unemployment,23,0.04
WI,Dane County,55,25,Unemployment,23,0.04
MN,Stevens County,27,149,Unemployment,23,0.04
MN,Rock County,27,133,Unemployment,23,0.04
MN,Wilkin County,27,167,Unemployment,23,0.04
MO,Boone County,29,19,Unemployment,23,0.04
MT,Gallatin County,30,31,Unemployment,23,0.04
MT,Daniels County,30,19,Unemployment,23,0.04
MT,Custer County,30,17,Unemployment,23,0.04
SD,Douglas County,46,43,Unemployment,23,0.03
SD,Davison County,46,35,Unemployment,23,0.03
SD,Clay County,46,27,Unemployment,23,0.03
SD,Sully County,46,119,Unemployment,23,0.03
SD,Jerauld County,46,73,Unemployment,23,0.03
SD,Hughes County,46,65,Unemployment,23,0.03
SD,Harding County,46,63,Unemployment,23,0.03
SD,Hand County,46,59,Unemployment,23,0.03
SD,Haakon County,46,55,Unemployment,23,0.03
TX,Hemphill County,48,211,Unemployment,23,0.03
SD,Lincoln County,46,83,Unemployment,23,0.03
SD,Stanley County,46,117,Unemployment,23,0.03
SD,Sanborn County,46,111,Unemployment,23,0.03
CO,Cheyenne County,8,17,Unemployment,23,0.03
CO,Yuma County,8,125,Unemployment,23,0.03
NE,Wheeler County,31,183,Unemployment,23,0.03
NE,Valley County,31,175,Unemployment,23,0.03
WY,Sublette County,56,35,Unemployment,23,0.03
NM,Los Alamos County,35,28,Unemployment,23,0.03
KS,Gove County,20,63,Unemployment,23,0.03
KS,Ellis County,20,51,Unemployment,23,0.03
NE,Cuming County,31,39,Unemployment,23,0.03
KS,Comanche County,20,33,Unemployment,23,0.03
ND,Dunn County,38,25,Unemployment,23,0.03
SD,Jones County,46,75,Unemployment,23,0.03
OK,Kingfisher County,40,73,Unemployment,23,0.03
VA,Arlington County,51,13,Unemployment,23,0.03
OK,Roger Mills County,40,129,Unemployment,23,0.03
IA,Carroll County,19,27,Unemployment,23,0.03
IA,Johnson County,19,103,Unemployment,23,0.03
IA,Lyon County,19,119,Unemployment,23,0.03
SD,Faulk County,46,49,Unemployment,23,0.03
OK,Beaver County,40,7,Unemployment,23,0.03
ND,Stutsman County,38,93,Unemployment,23,0.03
ND,Stark County,38,89,Unemployment,23,0.03
ND,Renville County,38,75,Unemployment,23,0.03
IA,Sioux County,19,167,Unemployment,23,0.03
IA,Story County,19,169,Unemployment,23,0.03
KS,Clark County,20,25,Unemployment,23,0.03
OK,Ellis County,40,45,Unemployment,23,0.03
OK,Dewey County,40,43,Unemployment,23,0.03
OK,Major County,40,93,Unemployment,23,0.03
VA,Loudoun County,51,107,Unemployment,23,0.03
ND,Ward County,38,101,Unemployment,23,0.03
SD,Brookings County,46,11,Unemployment,23,0.03
VA,Fairfax County,51,59,Unemployment,23,0.03
OK,Harper County,40,59,Unemployment,23,0.03
SD,Brule County,46,15,Unemployment,23,0.03
ND,Divide County,38,23,Unemployment,23,0.03
ND,Dickey County,38,21,Unemployment,23,0.03
ND,Cavalier County,38,19,Unemployment,23,0.03
ND,Cass County,38,17,Unemployment,23,0.03
ND,Burleigh County,38,15,Unemployment,23,0.03
ND,Burke County,38,13,Unemployment,23,0.03
ND,Billings County,38,7,Unemployment,23,0.03
ND,Adams County,38,1,Unemployment,23,0.03
VA,Alexandria city,51,510,Unemployment,23,0.03
ND,McKenzie County,38,53,Unemployment,23,0.03
ND,McIntosh County,38,51,Unemployment,23,0.03
ND,LaMoure County,38,45,Unemployment,23,0.03
ND,Griggs County,38,39,Unemployment,23,0.03
ND,Grand Forks County,38,35,Unemployment,23,0.03
ND,Golden Valley County,38,33,Unemployment,23,0.03
SD,Brown County,46,13,Unemployment,23,0.03
TX,Sterling County,48,431,Unemployment,23,0.03
ID,Owyhee County,16,73,Unemployment,23,0.03
TX,Reagan County,48,383,Unemployment,23,0.03
TX,Shackelford County,48,417,Unemployment,23,0.03
NE,Custer County,31,41,Unemployment,23,0.03
MT,McCone County,30,55,Unemployment,23,0.03
MT,Garfield County,30,33,Unemployment,23,0.03
MT,Sheridan County,30,91,Unemployment,23,0.03
MT,Richland County,30,83,Unemployment,23,0.03
NE,Boone County,31,11,Unemployment,23,0.03
MT,Dawson County,30,21,Unemployment,23,0.03
MT,Chouteau County,30,15,Unemployment,23,0.03
MT,Carter County,30,11,Unemployment,23,0.03
NE,Gosper County,31,73,Unemployment,23,0.03
NE,Banner County,31,7,Unemployment,23,0.03
NE,Antelope County,31,3,Unemployment,23,0.03
MT,Wibaux County,30,109,Unemployment,23,0.03
MT,Toole County,30,101,Unemployment,23,0.03
MT,Sweet Grass County,30,97,Unemployment,23,0.03
NE,Dawes County,31,45,Unemployment,23,0.03
KS,Thomas County,20,193,Unemployment,23,0.03
NE,Harlan County,31,83,Unemployment,23,0.03
NE,Colfax County,31,37,Unemployment,23,0.03
NE,Cheyenne County,31,33,Unemployment,23,0.03
NE,Cherry County,31,31,Unemployment,23,0.03
NE,Chase County,31,29,Unemployment,23,0.03
NE,Cedar County,31,27,Unemployment,23,0.03
NE,Buffalo County,31,19,Unemployment,23,0.03
NE,Brown County,31,17,Unemployment,23,0.03
NE,Boyd County,31,15,Unemployment,23,0.03
NE,Greeley County,31,77,Unemployment,23,0.03
NE,Grant County,31,75,Unemployment,23,0.03
KS,Morton County,20,129,Unemployment,23,0.03
KS,Stanton County,20,187,Unemployment,23,0.03
KS,Sherman County,20,181,Unemployment,23,0.03
KS,Sheridan County,20,179,Unemployment,23,0.03
KS,Scott County,20,171,Unemployment,23,0.03
KS,Trego County,20,195,Unemployment,23,0.03
NE,Perkins County,31,135,Unemployment,23,0.03
NE,Garfield County,31,71,Unemployment,23,0.03
NE,Furnas County,31,65,Unemployment,23,0.03
NE,Frontier County,31,63,Unemployment,23,0.03
NE,Franklin County,31,61,Unemployment,23,0.03
NE,Fillmore County,31,59,Unemployment,23,0.03
NE,Dundy County,31,57,Unemployment,23,0.03
NE,Deuel County,31,49,Unemployment,23,0.03
NE,Knox County,31,107,Unemployment,23,0.03
NE,Kimball County,31,105,Unemployment,23,0.03
NE,Sherman County,31,163,Unemployment,23,0.03
NE,Keith County,31,101,Unemployment,23,0.03
NE,Kearney County,31,99,Unemployment,23,0.03
NE,Johnson County,31,97,Unemployment,23,0.03
NE,Holt County,31,89,Unemployment,23,0.03
KS,Gray County,20,69,Unemployment,23,0.03
NE,Hamilton County,31,81,Unemployment,23,0.03
NE,Pierce County,31,139,Unemployment,23,0.03
NE,Phelps County,31,137,Unemployment,23,0.03
KS,Logan County,20,109,Unemployment,23,0.03
KS,Ness County,20,135,Unemployment,23,0.03
NE,Wayne County,31,179,Unemployment,23,0.03
NE,Nuckolls County,31,129,Unemployment,23,0.03
NE,Morrill County,31,123,Unemployment,23,0.03
NE,Logan County,31,113,Unemployment,23,0.03
NE,Lincoln County,31,111,Unemployment,23,0.03
NE,Thayer County,31,169,Unemployment,23,0.03
NE,Stanton County,31,167,Unemployment,23,0.03
NE,Sioux County,31,165,Unemployment,23,0.03
KS,Jewell County,20,89,Unemployment,23,0.03
KS,Haskell County,20,81,Unemployment,23,0.03
NE,Red Willow County,31,145,Unemployment,23,0.03
KS,Meade County,20,119,Unemployment,23,0.03
ND,North Dakota,38,0,Unemployment,23,0.03
ND,Foster County,38,31,Unemployment,23,0.03
NE,Sheridan County,31,161,Unemployment,23,0.03
NE,Seward County,31,159,Unemployment,23,0.03
NE,Saline County,31,151,Unemployment,23,0.03
NE,Rock County,31,149,Unemployment,23,0.03
SD,Edmunds County,46,45,Unemployment,23,0.03
NE,Polk County,31,143,Unemployment,23,0.03
MT,Fallon County,30,25,Unemployment,23,0.02
NE,McPherson County,31,117,Unemployment,23,0.02
ND,Bowman County,38,11,Unemployment,23,0.02
ND,Slope County,38,87,Unemployment,23,0.02
ND,Steele County,38,91,Unemployment,23,0.02
ND,Williams County,38,105,Unemployment,23,0.02
HI,Kalawao County,15,5,Unemployment,23,
